ID,Project,Reporter,Assigned To,Priority,Severity,Reproducibility,Product Version,Category,Date Submitted,OS,OS Version,Platform,View Status,Updated,Summary,Status,Resolution,Fixed in Version
20375,NCDFI posttrade,hemantn,shatrudhank,normal,minor,always,,Bug,2020-09-22,,,,public,2020-09-24,In fund ledger & fund ledger report seller Document n is not getting displayed. Obligation :- 1008022092020161034,closed,open,
20380,NCDFI posttrade,hemantn,shatrudhank,normal,major,always,,Observation,2020-09-22,,,,public,2020-09-24,Projected debit/credit TDS & TCS charge are not getting displayed. Obligation :- 1012922092020170941,closed,open,
20498,NCDFI posttrade,hemantn,shatrudhank,normal,major,always,,Bug,2020-09-24,,,,public,2020-09-24,Incorrect TDS is getting calculated for obligation :- 1010624092020122952,assigned,open,
20489,NCDFI spotlite,ravinar,vikramm,high,major,always,,Bug,2020-09-23,,,,public,2020-09-23,allocationutility.neml.xyz :- After uploading annexure V trade not generated upto available margin,assigned,open,
20484,NCDFI posttrade,Upasanak,shatrudhank,normal,major,have not tried,,Bug,2020-09-23,,,,public,2020-09-23,TDS is not getting calculated as per 5% when Pan No is 'NA' for member.,assigned,open,
20481,NCDFI posttrade,Upasanak,shatrudhank,normal,minor,have not tried,,Observation,2020-09-23,,,,public,2020-09-23,"In FundsLedgerReport, column name is Pan no but in funds ledger,column name is doc no. It should be same.",assigned,open,
20357,NCDFI spotlite,pradipk,vikramm,normal,minor,always,,Observation,2020-09-22,,,,public,2020-09-22,Allocation Utility: After final allocation trade was not generated as per available margin.,assigned,open,
5680,NCDFI posttrade,poonamc,shatrudhank,normal,major,always,,Observation,2019-09-19,,,,public,2020-09-22,"If seller saves 9.5 qty out of 10 then buyer does not have option to change the qty, buyer has only confirm/reject buttons",resolved,open,
5852,NCDFI posttrade,ravinar,shatrudhank,high,major,always,,Bug,2019-09-24,,,,public,2020-09-22,Liquidation date in payment file details screen displayed blank but in export of same it is displayed as 1/1/0001 12:00:00 AM,resolved,open,
17950,NCDFI posttrade,ravinar,sayalig,normal,minor,always,,Observation,2020-07-22,,,,public,2020-09-22,FUND DEPOSIT EMD-After fund deposit emd is done in fund deposit emd details screen export bank date time and auction date time d,resolved,open,
18104,NCDFI posttrade,ravinar,dhananjais,high,major,always,,Bug,2020-07-27,,,,public,2020-09-22,While processing pay tracker record simultaneously with two admins then it shows processing please wait message for long time.Af,resolved,open,
12374,NCDFI posttrade,pradipk,shatrudhank,normal,minor,always,,Bug,2020-02-20,,,,public,2020-09-22,"MemberwiseTransactionFeeHistory Report Screen: On sell side two records are getting displayed against one member, first record w",resolved,open,
5278,NCDFI posttrade,hemantn,shatrudhank,normal,major,always,,Bug,2019-09-12,,,,public,2020-09-22,If we partially confirm records & perform default in this case status of remaining items should be change.,resolved,open,
5848,NCDFI posttrade,poonamc,shatrudhank,normal,major,always,,Bug,2019-09-24,,,,public,2020-09-22,account master- ifsc code change request is not getting approved by UATPOONAM,resolved,open,
5144,NCDFI posttrade,asham,shatrudhank,normal,major,always,,Bug,2019-09-09,,,,public,2020-09-22,"Nafed DO 10-90%-After DO request if seller generate DO screen in table structure of label name of SCL DATE is not changed to ""DA",resolved,open,
18090,NCDFI posttrade,asham,nidhik,normal,minor,always,,Bug,2020-07-27,,,,public,2020-09-22,"In export to excel of reprocess bank file screen ""IsAllowReRun"" column is missing.",acknowledged,open,
12654,NCDFI posttrade,pradipk,nidhik,normal,minor,always,,Observation,2020-03-02,,,,public,2020-09-22,"Account Master screen: After changing AccountName,Address,EmailId same is not getting updated in PFM.",feedback,open,
5843,NCDFI posttrade,ravinar,shatrudhank,high,major,always,,Observation,2019-09-24,,,,public,2020-09-22,Duplicate UTR no is allowed in generate bank file for HDFC where in manual closure duplicate UTR no is not allowed.,resolved,open,
5798,NCDFI posttrade,ravinar,shatrudhank,normal,minor,always,,Bug,2019-09-23,,,,public,2020-09-22,While doing process response it gives error message as 'payment file processing failed'.,resolved,open,
5676,NCDFI posttrade,poonamc,shatrudhank,normal,major,always,,Bug,2019-09-19,,,,public,2020-09-22,"account master- if we edit an acc of Payour Proc acc, it displays error 'Account Master Generation Failed'",resolved,open,
5533,NCDFI posttrade,hemantn,shatrudhank,normal,major,always,,Observation,2019-09-17,,,,public,2020-09-22,BOM :- We save record from sell side status of record is save. Then buyer reject that record so status of that record is rejecte,resolved,open,
17939,NCDFI posttrade,ravinar,sayalig,normal,minor,always,,Bug,2020-07-21,,,,public,2020-09-22,Collection file- Fund getting deposited successfully even if IFSC code validations are not correct. i.e 11 digits in OFSC code.,deployed_in_uat,open,
5794,NCDFI posttrade,poonamc,shatrudhank,normal,minor,have not tried,,Bug,2019-09-23,,,,public,2020-09-22,"account master- other fields like account name, email id, address are not displayed in the grid",feedback,open,
17955,NCDFI posttrade,ravinar,sayalig,normal,minor,always,,Bug,2020-07-22,,,,public,2020-09-22,Fund deposit EMD/COST -Special characters are allowed in IFSC code and amount getting deposited successfully.,feedback,open,
17943,NCDFI posttrade,ravinar,sayalig,normal,minor,always,,Observation,2020-07-22,,,,public,2020-09-22,Collection file- File with same sequence no getting processed successfully.No validation on seq no.,feedback,open,
18092,NCDFI posttrade,asham,nidhik,normal,minor,have not tried,,Bug,2020-07-27,,,,public,2020-09-22,Observation---There is no validation on a date and sequence number in new HDFC file format.Same date or back date and same sequ,feedback,open,
19229,NCDFI posttrade,Upasanak,nidhik,low,minor,have not tried,,Observation,2020-08-27,,,,public,2020-09-22,"If member account no. has trailing zero, in Fund Deposit Approval screen, comment is getting displayed as 'ACC NOT REGISTERED W",feedback,open,
17941,NCDFI posttrade,ravinar,nidhik,normal,minor,always,,Bug,2020-07-21,,,,public,2020-09-22,Reprocessed bank file-In export transaction date time displayed as 7/21/2020 12:00:00 AM.,feedback,open,
17945,NCDFI posttrade,ravinar,nidhik,normal,minor,always,,Observation,2020-07-22,,,,public,2020-09-22,Auction date time :- In export of funds deposit approval screen auction date time displayed as 7/21/2020 12:00:00 AM,feedback,open,
19269,NCDFI posttrade,ravinar,nidhik,normal,minor,always,,Bug,2020-08-28,,,,public,2020-09-22,Reprocessed bank file- Approved/reject Message not getting reset after click on reset button or search button.,feedback,open,
19270,NCDFI posttrade,ravinar,nidhik,normal,minor,always,,Bug,2020-08-28,,,,public,2020-09-22,Fund deposit approval and fund ledger details screen:-' Account not registered with CM' comment displayed but auto deposit getti,feedback,open,
19271,NCDFI posttrade,ravinar,nidhik,normal,minor,always,,Observation,2020-08-28,,,,public,2020-09-22,If collection record processed from reprocessed bank file screen then that record not getting auto deposited.It remains in pendi,deployed_in_uat,open,
20015,NCDFI posttrade,hemantn,nidhik,normal,major,always,,Bug,2020-09-15,,,,public,2020-09-22,https://ncdfiposttrade.neml.in/ncdfiuat :- After collection file upload for User U11702 data is not getting displayed in Re-Proc,feedback,open,
5683,NCDFI posttrade,poonamc,shatrudhank,normal,major,always,,Bug,2019-09-19,,,,public,2020-09-22,"if item qty is 10,seller saves the qty 9.5, buyer confirms the same then seller does not option to again save remaining qty 0.5",resolved,open,
19145,NCDFI posttrade,pradipk,nidhik,normal,major,always,,Bug,2020-08-26,,,,public,2020-09-22,While performing 'seller update with quantity' process if we not modify quantity then also mail is getting received.,resolved,open,
5091,NCDFI posttrade,hemantn,shatrudhank,immediate,major,always,,Bug,2019-09-09,,,,public,2020-09-22,In Order Trade Details process from buy side if we reject any child item then in Sell side new record getting created.,resolved,open,
17935,NCDFI posttrade,asham,dhananjais,normal,minor,always,,Bug,2020-07-21,,,,public,2020-09-22,In 10-90 template with seller client payout-do generation and inventory stage DO request button is not displying after manual cl,resolved,open,
5677,NCDFI posttrade,poonamc,shatrudhank,normal,minor,always,,Bug,2019-09-19,,,,public,2020-09-22,after offline ledger entry in funds ledger incorrect 'trans ref no' is displayed,resolved,open,
18058,NCDFI posttrade,poonamc,dhananjais,normal,major,always,,Bug,2020-07-25,,,,public,2020-09-22,Payment scheduler- If payout is given to seller client then its data is not displayed in payment scheduler screen from seller,resolved,open,
20228,NCDFI posttrade,poonamc,shatrudhank,normal,major,always,,Bug,2020-09-19,,,,public,2020-09-22,After adding TCS credit charge 2 extra entries of payin are posted in payin scheduler with amount 0 and -100,resolved,open,
19796,NCDFI posttrade,poonamc,dhananjais,normal,major,always,,Observation,2020-09-09,,,,public,2020-09-22,"trade confirmation mail- in 'Commodity' nafed commodity is not displayed, it displays NEML commodity",resolved,open,
19402,NCDFI posttrade,Upasanak,shatrudhank,normal,major,have not tried,,Bug,2020-09-02,,,,public,2020-09-22,TC and GST on TC is not getting calculated for obligation no : 1000102092020103029,resolved,open,
19383,NCDFI posttrade,Upasanak,shatrudhank,normal,minor,have not tried,,Bug,2020-09-01,,,,public,2020-09-22,Trade Mapping : Records are not getting displayed in trade mapping screen,resolved,open,
19384,NCDFI posttrade,Upasanak,shatrudhank,normal,minor,have not tried,,Bug,2020-09-01,,,,public,2020-09-22,Copy Template : unable to copy template. It displays 'Error while copying the template',resolved,open,
12672,NCDFI posttrade,pradipk,nikhilb,high,major,always,,Bug,2020-03-02,,,,public,2020-09-22,"Member GST state & Template state are different then also CGST,SGST applied instead of IGST.",feedback,open,
18039,NCDFI posttrade,ravinar,dhananjais,high,major,always,,Bug,2020-07-24,,,,public,2020-09-22,After fund deposit EMD record from payout tracker remains in pending status.It should processed after deposit is done.,resolved,open,
19842,NCDFI posttrade,poonamc,dhananjais,normal,major,always,,Bug,2020-09-10,,,,public,2020-09-22,Save option is not given on DO generation stage,feedback,open,
18128,NCDFI posttrade,asham,dhananjais,normal,minor,always,,Bug,2020-07-28,,,,public,2020-09-22,Closure process is not getting closed buyer credit entries are not getting closed from dues book it remain in the completed sta,resolved,open,
12671,NCDFI posttrade,pradipk,nikhilb,high,major,always,,Bug,2020-03-02,,,,public,2020-09-22,"Transaction & GST report Screen: Invoice value calculated wrong, PCF is not getting consider while calculation.",resolved,open,
5559,NCDFI posttrade,Upasanak,prachia,normal,minor,always,,Observation,2019-09-17,,,,public,2020-09-22,"While canceling obligation, two records are generated.",resolved,open,
20225,NCDFI posttrade,poonamc,shatrudhank,normal,minor,always,,Bug,2020-09-19,,,,public,2020-09-22,After completing the 10% payin hard block margin has gone negative,feedback,open,
19386,NCDFI posttrade,Upasanak,shatrudhank,normal,minor,have not tried,,Bug,2020-09-01,,,,public,2020-09-22,Offline trade is not getting generated.,resolved,open,
18105,NCDFI posttrade,ravinar,dhananjais,high,major,always,,Bug,2020-07-27,,,,public,2020-09-22,While processing pay tracker database getting locked sometime if nafed payin scheduler record and manually processing pay tracke,resolved,open,
19131,NCDFI posttrade,Upasanak,nidhik,normal,minor,have not tried,,Observation,2020-08-25,,,,public,2020-09-22,If UTR No. is already exists then failure reason displayed as 'Validation Failed'. It should be proper.,resolved,open,
20218,NCDFI posttrade,poonamc,shatrudhank,normal,major,always,,Bug,2020-09-19,,,,public,2020-09-22,"Funds ledger report- Data is not displayed in the screen if apply the filter of Date or DOC No, it displays the data only after",resolved,open,
20216,NCDFI posttrade,poonamc,shatrudhank,normal,major,always,,Bug,2020-09-19,,,,public,2020-09-22,"If 12% is already completed, after adding TDS charge if member perfroms 88% payin then TDS charges are debited on 100% value",feedback,open,
18043,NCDFI posttrade,asham,dhananjais,normal,minor,always,,Bug,2020-07-24,,,,public,2020-09-22,In 15-85 % template Do generation stage is allowed to perform by the seller even the actor is the buyer. If side B to S changes,resolved,open,
20316,NCDFI posttrade,poonamc,shatrudhank,normal,major,always,,Bug,2020-09-21,,,,public,2020-09-22,If PAN no. is updated before buyer payin then in funds ledger its displayed blank against debit credit entries,resolved,open,
20314,NCDFI posttrade,poonamc,shatrudhank,normal,major,always,,Bug,2020-09-21,,,,public,2020-09-21,TDS and TCS are not displayed in any report,assigned,open,
20266,NCDFI posttrade,poonamc,shatrudhank,normal,major,always,,Observation,2020-09-21,,,,public,2020-09-21,"NAFED DO- TDS, TCS amount are not displayed in the DO print",assigned,open,
19790,NCDFI posttrade,asham,shatrudhank,normal,minor,always,,Bug,2020-09-09,,,,public,2020-09-15,When seller cancels the DO then the buyer again put the DO generation request along with the Utr1 and Utr 2 but that UTRs ar,resolved,open,
19825,NCDFI posttrade,asham,shatrudhank,normal,minor,always,,Bug,2020-09-10,,,,public,2020-09-15,If the admin rejects the Utr due to some reason then the buyer is not allowed to generate the DO again until seller cancels the,resolved,open,
19841,NCDFI posttrade,poonamc,shatrudhank,normal,major,always,,Observation,2020-09-10,,,,public,2020-09-15,"Margin release and TC, GST debit entries are not completed through auto dues processing, entries are displayed ACTIVE in dues bo",resolved,open,
19792,NCDFI posttrade,asham,shatrudhank,normal,minor,have not tried,,Bug,2020-09-09,,,,public,2020-09-15,"In Do generation and inventory update screen in DO confirmed qty column displaying text ""Authorization Required"".",feedback,open,
19781,NCDFI posttrade,asham,shatrudhank,normal,minor,always,,Bug,2020-09-09,,,,public,2020-09-15,In bank statement screen sorting is not given.It Latest time record should be displayed on top.,resolved,open,
19846,NCDFI posttrade,poonamc,shatrudhank,normal,major,always,,Bug,2020-09-10,,,,public,2020-09-15,success message 'date is displayed on the top',resolved,open,
19793,NCDFI posttrade,asham,shatrudhank,normal,minor,always,,Bug,2020-09-09,,,,public,2020-09-15,Seller is allowed to cancel the DO anytime after the buyer requests for DO generation.,feedback,open,
19838,NCDFI posttrade,asham,shatrudhank,normal,minor,always,,Bug,2020-09-10,,,,public,2020-09-15,In the bank statement screen without a click on checkbox utr numbers are approved or rejected.,feedback,open,
